,winery_ID,winery,province_ID
11670,4796,Blue Plate,7
11673,4797,San Fabiano Calcinaia,26
11674,4798,Santa Isle,14
11675,4799,Selection Laurence Feraud,44
11676,4800,Tenuta La Badiola,26
11678,4801,Comoloco,82
11679,4802,Domaine du Moulin,34
11681,4803,Frieden-Berg,8
11684,4804,Vignerons de Buzet,34
11687,4805,Marques de Tomares,3
11688,4806,Prieure de Montezargues,44
11689,4807,Pares Balti ,51
11692,4808,Laudun Chusclan,44
11694,4809,Michel Picard,44
11696,4810,Rippey,7
11700,4811,Vasco Urbano,7
11714,4812,Sepp Moser,50
11716,4813,Stellina,7
11719,4814,Altair,114
11720,4815,Baron Knyphausen,60
11725,4816,Weingut Niklas,40
11727,4817,Wente,7
11730,4818,Zuani,40
11734,4819,Thistle,1
11738,4820,Marques de Campo Nuble,3
11739,4821,Montecastro,3
11748,4822,Neo,3
11750,4823,Patit Creek Cellars,17
11758,4824,Woollaston,179
11764,4825,Vaeni,209
11773,4826,Skouras,130
11778,4827,Herdade dos Templarios,80
11782,4828,Martinborough Vineyard,83
11784,4829,Tselepos,130
11786,4830,Il Fitto,26
11787,4831,Joel Gott,7
11791,4832,Le Roi des Pierres,69
11794,4833,Marcarini,61
11797,4834,Neethlingshof,30
11798,4835,Newhouse Family,17
11801,4836,Caricature,7
11803,4837,Chandler Reach,17
11804,4838,Chateau de Farel,44
11806,4839,Chateau Petit-Freylon,15
11807,4840,Chateau Pierrousselle,15
11808,4841,Chateau Puy Mouton,15
11809,4842,CK Mondavi,7
11816,4843,Raeburn,7
11817,4844,Reign,7
11818,4845,Robert Ramsay,17
11819,4846,Smith & Hook,7
11822,4847,Boschendal,200
11823,4848,Vortex,17
11824,4849,Wind Rose,17
11830,4850,Gremillet,19
11834,4851,Conterno Fantino,61
11835,4852,Ded.Reckoning,17
11840,4853,Protea,43
11842,4854,Amalia,61
11843,4855,Avelina,7
11844,4856,Blacksmith,17
11853,4857,Zonte's Footstep,22
11854,4858,Maehler-Besse,15
11855,4859,Medrano,10
11857,4860,Red Knot,22
11870,4861,Vazart Coquart & Fils,19
11873,4862,Voyager Estate,81
11880,4863,Enos Vineyard,7
11881,4864,Expression 38,7
11887,4865,Roberts & Rogers,7
11898,4866,Di Arie,7
11899,4867,Domaine des Tilleuls,69
11900,4868,Domaine Fouassier,69
11902,4869,Domaine Vacheron,69
11905,4870,Lornano,26
11906,4871,Losi Querciavalle,26
11908,4872,Westwood,7
11909,4873,Remelluri,3
11921,4874,Donna Olga,26
11928,4875,Bodega Margot,10
11929,4876,Bodegas Ontanon,3
11931,4877,Chateau de Fontenille,15
11932,4878,Chateau du Taillan,15
11935,4879,Chateau Roc de Segur,15
11946,4880,Bodegas El Porvenir De Los Andes,9
11950,4881,Chateau le Moulin de la Jaumarde,15
11951,4882,Chateau l'Escart,15
11953,4883,Olsen Estates,17
11957,4884,Chateau Ducru Beaucaillou,15
11974,4885,Herdade da Comporta,116
11978,4886,McManis,7
11982,4887,Casal do Conde,80
11989,4888,Elkhorn Ridge,1
11992,4889,Finca Nueva,3
11994,4890,Vignobles Sarrail,57
11997,4891,Xavier Flouret,64
12005,4892,De Venoge,19
12007,4893,Charles Heidsieck,19
12016,4894,Delamotte,19
12020,4895,Agrapart & Fils,19
12021,4896,Philipponnat,19
12029,4897,Alta Maria,7
12031,4898,Bodegas Corral,3
12032,4899,Brophy Clark,7
12033,4900,Cantina del Nebbiolo,61
12034,4901,Ca'Rome,61
12038,4902,Yates Family Vineyard,7
12043,4903,Francone,61
12044,4904,Gitton Pere et Fils,69
12048,4905,Lusso Della Terra,7
12060,4906,Federico Paternina,3
12068,4907,Camboral,3
12074,4908,Michael Florentino,17
12077,4909,Bodegas Escudero,3
12080,4910,Ramspeck,7
12085,4911,Momo,37
12090,4912,Upland Estates,17
12092,4913,Zynthesis,7
12096,4914,Montezuma,28
12109,4915,Novy,7
12113,4916,Quasar,3
12119,4917,SJ Montigny,92
12122,4918,Tenuta Roveglia,70
12123,4919,Timothy Malone,1
12128,4920,C R Graybehl,7
12131,4921,Chateau Toutigeac,15
12137,4922,Domaine G. Metz,5
12138,4923,Draxton,7
12139,4924,Mike and Molly Hendry,7
12140,4925,Mission Hill,172
12143,4926,Rarecat,7
12144,4927,Robert John,7
12147,4928,SoDo,17
12148,4929,Love That Red,17
12149,4930,Terra Bella,7
12151,4931,Campogiovanni,26
12152,4932,Contino,3
12154,4933,Denis Jamain,69
12155,4934,Domaine Philippe Raimbault,69
12156,4935,Domaine Trouillet,20
12157,4936,Domaine Vincent Pinard,69
12159,4937,Emile Balland,69
12160,4938,Empire Estate,28
12165,4939,Zepaltas,7
12166,4940,Brooklyn Winery,7
12167,4941,Casa Sola,26
12177,4942,Terra Romana,93
12179,4943,Chateau Sansey,15
12193,4944,Chateau d'Arcins,15
12198,4945,Tenuta Santavenere,26
12199,4946,Tessier Winery,7
12201,4947,Timothy Moore,28
12202,4948,Winenot,58
12208,4949,Bailli de Provence,58
12210,4950,Cesani,26
12213,4951,Domaine Jacourette,58
12215,4952,Estandon,58
12216,4953,Excelsior,102
12217,4954,Sutcliffe,188
12219,4955,Urlar,243
12221,4956,Weather,7
12233,4957,Chateau Faugeres,15
12240,4958,Chateau Labegorce Margaux,15
12241,4959,Chateau Monbrison,15
12247,4960,Canella,63
12251,4961,Chateau Brane-Cantenac,15
12262,4962,Steele,7
12264,4963,Henry of Pelham,71
12266,4964,Lake Sonoma,7
12271,4965,Peterson,7
12276,4966,Villa Mt. Eden,7
12277,4967,Storybook Mountain,7
12293,4968,Krug,19
12316,4969,Kason,1
12328,4970,Chateau Pas du Cerf,58
12329,4971,Chateau Thuerry,58
12346,4972,Selvanova,21
12350,4973,Tre Anelli,7
12358,4974,Domaine de Savagny,25
12359,4975,Chateau Haut Peyrefaure,15
12360,4976,Chateau la Faviere,15
12363,4977,City Winery Chicago,7
12365,4978,Claro,38
12367,4979,Alliance Loire,69
12372,4980,Cave des Producteurs de Vouvray,69
12374,4981,Chateau Brehat,15
12375,4982,Chateau Camarsac,15
12378,4983,Rutherford Grove,7
12380,4984,Sierra Norte,82
12383,4985,La Merika,7
12386,4986,Tolloy,40
12387,4987,Kellerei Kaltern Caldaro,40
12393,4988,Villa Canestrari,63
12398,4989,Cantina Valle Isarco,40
12412,4990,Sandro de Bruno,63
12419,4991,Valter Sirk,245
12420,4992,Bastianich,158
12421,4993,Bella Piazza,7
12425,4994,Chatom Vineyards,7
12428,4995,Domaine de la Perruche,69
12440,4996,Hecht & Bannier,57
12441,4997,Henri Goutorbe,19
12448,4998,Murfatlar,246
12450,4999,Page Springs,190
12454,5000,Shaw,28
12458,5001,Finca El Portillo,10
12469,5002,Bodega Goulart,10
12472,5003,Garriotin,34
12500,5004,Rock Stream,28
12506,5005,Hamilton,17
12516,5006,Ambition,28
12519,5007,Blue Teal,205
12520,5008,Bodegas Adria,3
12537,5009,Schug,7
12548,5010,Mendoza Vineyards,10
12549,5011,Montefiore,41
12553,5012,Kenefick Ranch,7
12556,5013,Valenti,4
12558,5014,Autoritas,12
12559,5015,Masseria del Feudo,4
12565,5016,Tucannon,17
12569,5017,VIgnobles Roux,15
12574,5018,The Crater Rim,235
12576,5019,Leyendas de Familia,14
12578,5020,South Coast,7
12583,5021,Alliata,4
12588,5022,Vionta,24
12590,5023,Wrongo Dongo,82
12611,5024,Emina,3
12636,5025,Enon,102
12640,5026,Wilson,7
12641,5027,Jermann,40
12645,5028,Lafond,7
12650,5029,Markus Altenburger,27
12653,5030,Mathilde Chapoutier Selection,58
12656,5031,Native Flora,1
12657,5032,Netzl,144
12659,5033,Palliser Estate,83
12663,5034,Frostwatch,7
12666,5035,Grand Napa,7
12667,5036,Mansion Creek,17
12669,5037,Chateau Lacave,249
12670,5038,Castillo Viejo,250
12679,5039,Le Chateau,17
12692,5040,Villa Oneiro,7
12708,5041,Allure,7
12717,5042,Bottega Vinaia,40
12720,5043,Broadside,7
12724,5044,Castel Sallegg,40
12727,5045,Celler Pinol,51
12732,5046,Mas Igneus,51
12734,5047,Malavasi Daniele,70
12735,5048,Masut da Rive,40
12738,5049,Page Mill Winery,7
12740,5050,Pinhal da Torre,80
12745,5051,Woop Woop,88
12749,5052,CalNaturale,7
12754,5053,Vina Los Boldos,114
12756,5054,Les Jamelles,57
12760,5055,Bodegas Los Llanos,33
12761,5056,Vinhos Norte,78
12778,5057,Kawarau Estate,84
12782,5058,Solabal,3
12783,5059,Te Kairanga,83
12784,5060,Lawson's Dry Hills,37
12790,5061,Brandborg,1
12793,5062,Chateau Anthonic,15
12794,5063,Chateau Coufran,15
12805,5064,Carhartt Vineyard,7
12810,5065,Starfield,7
12812,5066,Talamonti,18
12819,5067,Chateau Rimauresq,58
12820,5068,Chateau St. Jean,7
12823,5069,Coral Wines,17
12828,5070,Castello di Monterinaldi,26
12830,5071,Castello di Radda,26
12831,5072,Quinta de Soalheiro,78
12838,5073,San Leonino,26
12840,5074,Schramsberg,7
12841,5075,Setriolo,26
12848,5076,Borgo Salcetino,26
12850,5077,Castello di Fonterutoli,26
12852,5078,Chateau de Chambert,34
12860,5079,Wiese & Krohn,95
12869,5080,Leconfield,22
12874,5081,Johann Haart,170
12879,5082,Paul Cluver,200
12889,5083,Garnier et Fils,20
12899,5084,Felton Road,84
12903,5085,Domaine Emmanuel Giboulot,20
12933,5086,Domaine Thunevin-Calvet,57
12937,5087,Mazzi,63
12940,5088,Pahlmeyer,7
12949,5089,The Vineyard House,7
12953,5090,Boeschen Vineyards,7
12959,5091,Gainey,7
12960,5092,Golden Triangle,7
12968,5093,Two Sisters,7
12976,5094,l'Escargot,34
12978,5095,Muscardini,7
12979,5096,Palaia Vineyards,28
12981,5097,Pomelo,7
12984,5098,Torrevento,21
12985,5099,Jean-Luc Baldes,34
12991,5100,Winery by the Creek,7
12993,5101,Worthy,7
13002,5102,Aitor Ider Balbo,10
13004,5103,Casa Rondena Winery,205
13006,5104,Unionville,123
13008,5105,Hat in the Ring,10
13010,5106,Dos Cabezas,190
13011,5107,Naches Heights,17
13049,5108,Enate,3
13050,5109,EnRoute,7
13051,5110,Ernie Els,30
13053,5111,Franchere,1
13056,5112,Hansen-Lauer,8
13059,5113,Henry Marionnet,69
13062,5114,Bachelder,71
13064,5115,Martin Woods,1
13065,5116,Mongarda,63
13066,5117,Municipal Winemakers,7
13073,5118,Berberana,3
13075,5119,Catania,3
13081,5120,Chateau Beaubois,44
13084,5121,Helderberg Wijnmakerij,30
13090,5122,Tacama,191
13092,5123,Valdubon,3
13095,5124,Laurent-Perrier,19
13102,5125,Davenport Cellars,17
13116,5126,Cave Cooperative du Vendomois,69
13132,5127,Baricci,26
13143,5128,Ambassador Vineyard,17
13167,5129,Fattoria della Talosa,26
13170,5130,Romeo,26
13174,5131,Tenuta Valdipiatta,26
13176,5132,Two Ponds,17
13179,5133,Virage,7
13181,5134,Woodbury,28
13199,5135,La Chouette,1
13201,5136,Laetitia,7
13202,5137,Lemos & Van Zeller,0
13206,5138,Pighin,40
13207,5139,San Antonio,7
13209,5140,Santa Sofia,63
13210,5141,Tenuta Fernanda Cappello,40
13212,5142,Fuse,7
13213,5143,Grandes Vinos y Vinedos,3
13217,5144,Garbo,51
13218,5145,Casa Valduga,251
13244,5146,Calendar Girl,17
13247,5147,Gecko,17
13256,5148,1848 Winery,45
13266,5149,Primus,12
13267,5150,Redd Brand,17
13271,5151,Chateau de Nardon,15
13273,5152,Stadt Krems,50
13274,5153,Thierry-Weber,50
13275,5154,Tulpen,17
13282,5155,Channing Daughters,28
13286,5156,Domaine de la Mordoree,44
13287,5157,Fattoria Poggerino,26
13289,5158,Castello Vicchiomaggio,26
13291,5159,Chateau de Marsan,15
13293,5160,Fattoria di Corsignano,26
13295,5161,Rocca delle Macie,26
13299,5162,Tenuta San Vito,26
13305,5163,Wohlmuth,75
13312,5164,Guado al Melo,26
13313,5165,Jack,7
13314,5166,Joyce,7
13321,5167,Monte Ferro,1
13323,5168,Nera,70
13333,5169,Straight Line,7
13335,5170,Tenuta dei Pianali,26
13341,5171,Chateau la Bretonniere,15
13346,5172,Neil Ellis,39
13348,5173,Amaboko,210
13349,5174,Asensio,3
13362,5175,Conde de Siruela,3
13368,5176,Storrs,7
13370,5177,Tenuta Rocca,61
13371,5178,Chateau d'Azur,25
13376,5179,Domaine Fourrey,20
13385,5180,Provam,78
13386,5181,Jerusalem Wineries,41
13387,5182,Kobler,7
13388,5183,Maison Champy,20
13389,5184,Makura Estate,126
13390,5185,Ugo Lequio,61
13392,5186,Gratia,10
13400,5187,Ozwell Vintners,88
13402,5188,Raffaldini,254
13408,5189,Gordonzello,3
13410,5190,Barrel Oak,11
13418,5191,Chateau Haut-Peyrous,15
13430,5192,Monte do Pintor,32
13434,5193,Quinta do Ameal,78
13435,5194,Savee Sea,37
13436,5195,House of Nobilo,37
13449,5196,Jean-Pierre et Michel Auvigue,20
13456,5197,Hardys,22
13457,5198,Albis,16
13464,5199,Rasi,7
13471,5200,The Bridge,7
13472,5201,McCall,28
13474,5202,Renato Ratti,61
13476,5203,Timbre,7
13480,5204,Zotovich Cellars,7
13481,5205,Berger,50
13486,5206,Chateau Margene,7
13511,5207,Nobilo,37
13512,5208,Preston,17
13515,5209,Mt. Difficulty,84
13523,5210,Chateau Laffitte Carcasset,15
13527,5211,Domaine la Mereuille,44
13528,5212,Domaine Terlato & Chapoutier,59
13543,5213,Chateau Brown,15
13555,5214,Rosemount,178
13558,5215,Ghost Gum,88
13562,5216,Logan Australia,178
13566,5217,Owen's Estate,88
13568,5218,Paul Thomas,17
13569,5219,Penmara,178
13571,5220,Hamelin Bay,81
13574,5221,Noviello,17
13575,5222,Rosa d'Oro,7
13581,5223,Produttori Vini Manduria,21
13586,5224,North by Northwest,17
13587,5225,Prager,7
13589,5226,Rocca del Dragone,21
13591,5227,Statti,21
13592,5228,Tenute Orestiadi,4
13594,5229,Steiner Family Vineyards,7
13599,5230,Wakefield Bay,37
13602,5231,Bisceglia,21
13603,5232,Vaya Vadiso,64
13611,5233,La Canosa,18
13621,5234,Soleca,64
13624,5235,Clara Marcelli,18
13627,5236,Domaine du Colombier,69
13629,5237,Coffele,63
13630,5238,Di­az Bayo,3
13632,5239,Domaine Mersiol,5
13637,5240,Faniel et Fils,19
13652,5241,Alexana,1
13654,5242,Berryhill,7
13655,5243,Bestheim,5
13656,5244,Boeckel,5
13668,5245,Quinta do Carmo,32
13669,5246,Quinta do Gradil,145
13670,5247,Sumarroca,51
13673,5248,Vega Barcelona,51
13682,5249,Capafons-Osso,51
13685,5250,Charles Heintz,7
13690,5251,William Hatcher,1
13691,5252,Cuvaison,7
13693,5253,La Montagne,7
13694,5254,Goldeneye,7
13697,5255,Sensorium,7
13698,5256,Sonnet,7
13721,5257,Montecappone,18
13722,5258,Nodland,17
13730,5259,Northwest Collection,17
13740,5260,Chateau de Lisennes,15
13742,5261,Chateau Haut Bages Liberal,15
13757,5262,Jorche,21
13759,5263,Drytown,7
13760,5264,Emeri,88
13761,5265,Talaria,7
13762,5266,Tenute Mater Domini,21
13766,5267,EBGB,64
13770,5268,Greg Norman Estates,88
13774,5269,Carma,14
13779,5270,Beach Kite,64
13782,5271,flipflop,96
13785,5272,Boundary Breaks,28
13789,5273,Chateau Ambe Tour Pourret,15
13797,5274,Steindorfer,27
13805,5275,Erwin Sabathi,75
13806,5276,Five Star Cellars,17
13812,5277,Burgess,7
13822,5278,Vinex Slavyantsi,196
13834,5279,Bellacana,7
13844,5280,H. Abrantes Douro Wines,0
13849,5281,Bricco Mondalino,61
13850,5282,Gaul,101
13851,5283,460 Casina Bric,61
13858,5284,Noble Tree,7
13887,5285,Avenue,10
13888,5286,Callia,9
13894,5287,Mallea,7
13901,5288,Saddleback,7
13913,5289,Austin Hope,7
13916,5290,Blue Farm,7
13925,5291,Maison Jessiaume,20
13934,5292,Domaine du Chalet Pouilly,20
13938,5293,Bodegas Caro,10
13942,5294,Gauchezco,10
13949,5295,Crushed,7
13950,5296,Cuvee Wine Cellars,7
13951,5297,Di Giovanna,4
13957,5298,Duca di Salaparuta,4
13959,5299,Feudo Principi di Butera,4
13964,5300,Pere Ventura,51
13967,5301,Sorrentino,21
13972,5302,Tommasone,21
13973,5303,Villa Matilde,21
13974,5304,Viridiana,3
13978,5305,Kracher,27
13984,5306,Elevee Winegrowers,1
13989,5307,Pellet Estate,7
13990,5308,Richard Rottiers,13
13995,5309,Talley,7
13998,5310,Zusslin,5
13999,5311,Parallel,7
14001,5312,Arcudi,7
14002,5313,Barbieri,7
14005,5314,Quinta da Calcada,139
14006,5315,SonVida,10
14008,5316,Hacormim,257
14014,5317,McPherson,86
14016,5318,Moccagatta,61
14018,5319,Orgo,160
14024,5320,Raineri Gianmatteo,61
14025,5321,Renzo Seghesio,61
14026,5322,Rivetti Massimo,61
14027,5323,Roadhouse Winery,7
14028,5324,Schuchmann Wines,160
14029,5325,Shumi Winery,160
14032,5326,The Divining Rod,1
14037,5327,Legendre,7
14040,5328,Latium di Morini,63
14041,5329,Le Marognole,63
14045,5330,Pasqua,63
14047,5331,Rubinelli Vajol,63
14051,5332,Begali,63
14056,5333,Trapezio,10
14074,5334,Bodegas Copaboca,3
14083,5335,Santa Florentina,9
14098,5336,Veramonte,38
14109,5337,Neyen,12
14110,5338,Quinta do Perdigao,111
14112,5339,Sabotage,7
14116,5340,Azelia,61
14121,5341,Chalone,7
14122,5342,Chateau Beychevelle,15
14125,5343,Clos Haut-Peyraguey,15
14130,5344,Chateau Chauvin,15
14131,5345,Chateau Cone-Taillasson Sabourin,15
14133,5346,Chateau des Landes,15
14135,5347,Chateau Les Grands Marechaux,15
14136,5348,Chateau L'Escadre,15
14137,5349,Chateau Moulin de Guiet,15
14141,5350,Vins El Cep,51
14142,5351,Domaine Dominique Gruhier,20
14146,5352,Girly Girl,17
14147,5353,Montevetrano,21
14181,5354,Lucas & Lewellen,7
14187,5355,Robert Gilliard,259
14188,5356,Roxanich,158
14190,5357,Stemmler,7
14191,5358,Tenuta L'Illuminata,61
14195,5359,Alma Sol,7
14196,5360,Bera,61
14198,5361,Gianelli,7
14205,5362,Mas du Fadan,44
14207,5363,Plumb Cellars,17
14212,5364,Temps de Flors,51
14214,5365,Txomi­n Etxani­z,3
14215,5366,Valtea,24
14239,5367,Santa Monica,23
14241,5368,Chateau Maison Blanche,15
14242,5369,Chateau Thenac,34
14248,5370,Epilogue,7
14250,5371,Fiddletown Cellars,7
14252,5372,Les Parcelles de Stephane Derenoncourt,15
14257,5373,San Nicolas,14
14269,5374,Con Carne,64
14282,5375,Chateau Cantinot,15
14285,5376,Chateau Saint-Sulpice,15
14298,5377,Tritano,18
14300,5378,Fernandez Gomez,3
14305,5379,Bigi,18
14306,5380,Bocale,18
14309,5381,Contucci,26
14310,5382,Priest Ranch,7
14315,5383,Tenuta La Fuga,26
14316,5384,Tenuta Sette Cieli,26
14317,5385,Terralsole,26
14327,5386,Domaine Vincent Stoeffler,5
14333,5387,Abbadia Ardenga,26
14334,5388,Aberrant Cellars,1
14341,5389,Namaste Vineyards,1
14354,5390,Kaesler,22
14361,5391,Quinta da Lixa,139
14362,5392,Quinta da Raza,139
14364,5393,Ribbon Cliff,17
14369,5394,Sola,7
14370,5395,Sweetzer Cellars,7
14373,5396,Vie di Romans,40
14374,5397,Villa Yustina,196
14379,5398,Budureasca,93
14380,5399,Finca Patagonia,14
14386,5400,Sharecropper's,17
14390,5401,Martha Clara,28
14394,5402,Red Tail Ridge,28
14396,5403,Bautista Simona,10
14398,5404,Chateau Cahuzac,34
14415,5405,Peju,7
14416,5406,Pelvillain Freres,34
14422,5407,True Myth,7
14423,5408,UDACA,111
14425,5409,Virginia Dare,7
14430,5410,Montalvo Wilmot,33
14433,5411,Marcolino Sebo,32
14434,5412,Matrix,7
14441,5413,Monte Branco,32
14442,5414,Jean-Maurice Raffault,69
14456,5415,Chateau Gaudrelle,69
14457,5416,Couly-Dutheil,69
14458,5417,Domaine des Berthiers,69
14463,5418,Vina La Rosa,114
14470,5419,Stephen Vincent,7
14473,5420,Acre Twenty-one,17
14474,5421,Artimino,26
14476,5422,Goose Ridge,17
14477,5423,Canihan,7
14480,5424,Chateau de Piote,15
14481,5425,Chateau des Antonins,15
14482,5426,Chateau Haut Vieux Chene,15
14483,5427,Chateau Jean de Bel Air,15
14485,5428,Chateau Ramage la Batisse,15
14487,5429,Chateau Grand Jean,15
14488,5430,Conde Bel,3
14489,5431,Esser,7
14493,5432,Hudson Shah,17
14497,5433,Chateau Taussin,15
14501,5434,Monteci,63
14503,5435,Putah Creek,7
14506,5436,Sexual Chocolate,7
14510,5437,Koehler,7
14511,5438,La Val,24
14513,5439,Vina Aquitania,256
14514,5440,Yaffo,149
14515,5441,Domaine Vico,25
14524,5442,Two Horns,7
14529,5443,Oko,10
14530,5444,One Hope,7
14532,5445,Adega Mayor,32
14537,5446,Cuckoo's Nest,1
14538,5447,Domaine Paquet et Fils,20
14539,5448,Doukenie,11
14543,5449,ZinPhomaniac,7
14544,5450,Cooperativa Agricola de Santo Isidro de Pegoes,116
14549,5451,Domaine Saumaize-Michelin,20
14554,5452,Alexander Valley Vineyards,7
14556,5453,Gaia Wines,49
14560,5454,Hibou,7
14565,5455,McKinney,7
14576,5456,Chateau Fonfroide,15
14581,5457,Domaine Saint-Remy,5
14583,5458,Tenute Soletta,4
14611,5459,Tenuta di Lilliano,26
14628,5460,Kelby James Russell,28
14630,5461,Luiano,26
14643,5462,Staete Landt,37
14654,5463,Petaluma,22
14659,5464,Chateau Serilhan,15
14663,5465,Domaine du Pegau,44
14670,5466,Vignerons de Caractere,44
14671,5467,Newsome-Harlow,7
14698,5468,Weingut Albert Gessinger,8
14699,5469,WillowBrook Cellars,7
14708,5470,Donato D'Angelo,21
14711,5471,Gerard Loriot,19
14712,5472,J. Baeumer,230
14726,5473,Aurora Cellars,249
14731,5474,Bodegas y Vinedos Noe,3
14737,5475,DSG Vineyards,3
14739,5476,Lidio Carraro,251
14740,5477,Borgo San Daniele,40
14745,5478,Dilao,160
14747,5479,Quinta das Marias,111
14751,5480,Seufert,1
14756,5481,Teliani Valley,261
14758,5482,Treana,7
14762,5483,Vinkara,262
14770,5484,Colcanyon,7
14772,5485,Dolin,7
14773,5486,Domaine Netofa,45
14783,5487,Hilt & Blade,7
14784,5488,Janzen,7
14794,5489,Tenuta Buon Tempo,26
14795,5490,Teperberg,176
14800,5491,Penalolen,38
14811,5492,Les Vignerons de la Mediterranee,57
14824,5493,Chateau de Jurque,34
14826,5494,Chateau Eugenie,34
14828,5495,Chateau Labastidie,34
14831,5496,Domaine Berrod,13
14835,5497,Fall Line,17
14838,5498,Mirabelle,7
14840,5499,Nemeion Estate,129
14843,5500,Purple Star,17
14845,5501,Jean-Michel Dupre,13
14846,5502,Kourtaki,263
14849,5503,Underground Wine Project,17
14852,5504,Flam,41
14854,5505,Girard,7
14856,5506,Marti­n Berdugo,3
14859,5507,Wiegner,4
14863,5508,Jack Creek,7
14867,5509,Liquid Farm,7
14871,5510,Karl Josef,8
14875,5511,Summerland,7
14876,5512,Tascante,4
14879,5513,Tower 15,7
14883,5514,La Rajade,40
14886,5515,Le Charmel,58
14887,5516,Masseria Altemura,21
14891,5517,Mussel Bay,37
14893,5518,Perla del Garda,70
14895,5519,Rippon,84
14897,5520,Eradus,106
14899,5521,Filippi,63
14905,5522,Echo Bay,37
14908,5523,Prime Solum,7
14909,5524,Quilt,7
14914,5525,Brokenwood,88
14927,5526,Vina El Cerno,10
14932,5527,Murphy's Law,17
14933,5528,St Hallett,22
14935,5529,Rooiberg,102
14945,5530,Angelo Cellars,7
14946,5531,Ankal,3
14950,5532,Carlson,7
14955,5533,Chateau la Mascaronne,58
14956,5534,Chateau Sainte-Beatrice,58
14958,5535,Domaine Capmartin,34
14959,5536,Domaine Dragon,58
14967,5537,Chateau Philippe-le-Hardi,20
14970,5538,Crossfork Creek,17
14983,5539,Nathalie et Gilles Fevre,20
14985,5540,Open Range,7
14996,5541,Domaine Amirault,69
14997,5542,Domaine Roger & Christophe Moreux,69
14999,5543,Veronique Gunther-Chereau,69
15004,5544,Sera Fina,7
15007,5545,Staatliche Weinbaudomaene Oppenheim,6
15008,5546,Tanner,7
15010,5547,VGS Chateau Potelle,7
15023,5548,Thienot,19
15027,5549,Quanta Terra,0
15032,5550,Chateau de Lancyre,57
15040,5551,Altas Quintas,32
15056,5552,Sinclair Estate Vineyards,17
15061,5553,Coto de Gomariz,24
15063,5554,Diemersfontein,210
15069,5555,Domaine de Billards,13
15075,5556,Castello di Borghese,28
15083,5557,Tres Valles,77
15101,5558,Union de Productores del Valle (UPVG),77
15105,5559,Charles Orban,19
15109,5560,Zefina,17
15112,5561,Tsillan Cellars,17
15113,5562,Aurum,84
15125,5563,Delbeck,19
15126,5564,Fromm Winery,37
15133,5565,Antonio Caggiano,21
15135,5566,Hewitt,7
15137,5567,Charlier & Fils,19
15138,5568,Donnachiara,21
15141,5569,Fattoria Ambra,26
15142,5570,Karl Schaefer,101
15143,5571,Valentin Leflaive,19
15149,5572,Dominio Basconcillos,3
15154,5573,Patel,7
15156,5574,Tenuta Le Calcinaie,26
15165,5575,Loma Prieta,7
15167,5576,Mony,203
15182,5577,Chateau Plaisance,15
15184,5578,Castello dei Rampolla,26
15185,5579,Clos de la Tech,7
15189,5580,Spottswoode,7
